policy_id,age,customer_months,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud
132469,32,153,2010-07-28,A,100/300,1000,1298.12,6000000,477786,MALE,High School,craft-repair,reading,not-in-family,51807,-50233,2015-02-21,Single Vehicle Collision,Front Collision,Major Damage,Other,S3,Springfield,15,1,YES,2,0,YES,50816,11108,5495,35720,Mercedes,C300,1995,1
510496,33,103,2005-03-31,A,250/500,500,1154.95,6000000,469994,MALE,College,adm-clerical,golf,not-in-family,67636,0,2015-03-07,Single Vehicle Collision,Rear Collision,Minor Damage,Other,S5,Columbus,4,1,NO,1,2,NO,42228,6718,6657,26656,BMW,X5,2004,0
115540,29,104,1990-04-07,A,100/300,2000,1607.5,0,594564,MALE,High School,craft-repair,polo,own-child,0,0,2015-02-15,Vehicle Theft,?,Minor Damage,Police,S3,Hillsdale,8,1,YES,2,1,YES,5248,0,1160,4402,Saab,95,1999,0
414775,24,35,2003-03-16,A,100/300,1000,1238.26,0,591526,FEMALE,Masters,protective-serv,golf,not-in-family,50680,0,2015-02-10,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S2,Northbrook,4,3,YES,0,0,YES,50672,5579,11271,32897,Suburu,Impreza,1996,0
774076,30,65,2011-11-07,A,250/500,2000,1149.37,0,463509,MALE,High School,exec-managerial,cross-fit,other-relative,0,-63119,2015-01-27,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S4,Hillsdale,4,1,?,1,2,NO,41864,4579,4544,34715,Nissan,Pathfinder,2007,1
806000,41,232,2004-09-07,C,100/300,500,1503.03,9000000,485831,FEMALE,JD,protective-serv,polo,own-child,0,-67496,2014-12-21,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,S4,Northbend,18,2,YES,0,2,?,64753,6231,11688,46657,Ford,Escape,2008,0
238957,31,31,1999-10-03,B,100/300,2000,1211.67,4000000,442948,FEMALE,JD,other-service,hiking,wife,44881,-90355,2015-03-02,Single Vehicle Collision,Side Collision,Major Damage,Fire,S3,Hillsdale,10,1,?,2,0,?,62455,5501,10356,45553,Audi,A5,1997,1
952771,27,72,2003-03-24,B,250/500,2000,1219.77,4000000,473501,MALE,MD,farming-fishing,basketball,not-in-family,30384,0,2015-01-31,Multi-vehicle Collision,Rear Collision,Total Loss,Other,S4,Northbrook,9,3,?,0,1,YES,41244,4919,0,34683,Chevrolet,Tahoe,2003,0
867281,45,291,1993-03-11,C,100/300,1000,1552.44,0,604230,FEMALE,MD,other-service,kayaking,wife,0,-56669,2015-01-25,Single Vehicle Collision,Side Collision,Minor Damage,Fire,S2,Northbend,12,1,?,0,0,?,57873,6211,12350,43565,Ford,Fusion,2004,0
928679,44,245,2009-05-20,A,250/500,500,919.73,0,457628,FEMALE,PhD,sales,basketball,husband,53891,0,2015-02-02,Single Vehicle Collision,Rear Collision,Major Damage,Police,S3,Northbrook,23,1,NO,0,1,NO,58844,0,11461,45702,Chevrolet,Malibu,1998,0
621343,29,89,2008-01-12,B,100/300,2000,975.47,0,417550,FEMALE,MD,prof-specialty,paintball,husband,0,0,2015-03-14,Multi-vehicle Collision,Rear Collision,Major Damage,Police,S5,Arlington,21,3,YES,1,3,NO,49271,8591,8469,32027,Saab,92x,2014,0
252588,36,189,2008-07-25,C,250/500,2000,1313.62,0,420754,FEMALE,JD,protective-serv,dancing,unmarried,77421,-109100,2015-03-04,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Springfield,1,3,NO,2,3,?,74390,12779,11820,51020,Audi,A3,1995,0
701493,33,200,1998-03-20,A,100/300,2000,1195.57,0,445715,MALE,Masters,machine-op-inspct,camping,other-relative,72656,0,2014-12-27,Single Vehicle Collision,Rear Collision,Total Loss,Police,S1,Northbend,2,1,YES,0,1,?,50000,9847,4791,39694,Mercedes,E400,2008,0
741773,47,389,2004-08-14,A,500/1000,2000,1420.57,0,467262,FEMALE,MD,tech-support,paintball,other-relative,0,0,2015-01-23,Multi-vehicle Collision,Side Collision,Major Damage,Police,S1,Northbend,18,3,NO,2,2,YES,49935,5242,10049,35063,Accura,MDX,2003,0
559326,32,172,2003-01-16,B,100/300,1000,1638.64,0,478120,MALE,College,adm-clerical,yachting,wife,0,-13767,2015-01-05,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,S2,Springfield,22,1,?,1,3,?,80730,21652,13896,49893,Jeep,Grand Cherokee,2004,1
805299,34,213,1990-09-08,A,250/500,500,893.24,0,486540,MALE,MD,tech-support,movies,husband,61132,-78865,2015-01-30,Single Vehicle Collision,Side Collision,Total Loss,Fire,S2,Northbrook,13,1,YES,2,0,YES,77550,12967,6504,51493,Ford,Escape,2007,0
734580,50,388,1997-10-20,B,250/500,1000,1261.6,7000000,451149,FEMALE,High School,other-service,paintball,own-child,0,-36432,2015-01-31,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,S1,Riverwood,2,2,YES,2,0,?,91054,6846,13214,65116,Accura,RSX,2010,0
271506,56,371,1994-05-20,B,100/300,2000,928.43,0,435929,MALE,High School,prof-specialty,paintball,other-relative,74953,-68131,2015-01-17,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Hillsdale,20,3,NO,0,0,YES,73379,17880,6228,47107,Suburu,Forrestor,2000,1
400002,36,150,1993-02-11,C,250/500,500,1109.19,0,597381,MALE,High School,exec-managerial,golf,unmarried,0,-50038,2015-01-31,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S5,Columbus,16,4,?,1,2,YES,55642,5521,5356,43019,Honda,Civic,2010,1
604659,30,112,2008-10-19,C,250/500,500,1235.45,0,629693,FEMALE,MD,prof-specialty,camping,husband,29572,0,2015-01-19,Single Vehicle Collision,Side Collision,Major Damage,Police,S2,Riverwood,23,1,NO,0,0,NO,42697,4614,8848,30259,Suburu,Forrestor,1997,0
721134,30,81,1993-11-03,C,500/1000,1000,1506.77,0,450855,MALE,Associate,protective-serv,reading,other-relative,53560,-71609,2015-01-23,Single Vehicle Collision,Side Collision,Major Damage,Other,S1,Springfield,19,1,YES,0,1,YES,74948,11946,12862,49123,Suburu,Forrestor,2006,1
360150,36,226,2000-11-08,A,100/300,1000,1238.54,5000000,423506,FEMALE,High School,farming-fishing,yachting,not-in-family,48756,0,2015-02-15,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S3,Northbrook,19,3,?,2,2,NO,59846,9158,9360,38591,Volkswagen,Passat,2015,0
1003173,33,126,2003-08-17,B,250/500,500,1442.73,0,444560,FEMALE,Masters,prof-specialty,polo,unmarried,38976,-31902,2015-01-26,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,S6,Columbus,18,3,NO,2,0,YES,100489,17943,17761,65475,Mercedes,E400,2011,0
361386,32,167,2011-02-25,C,500/1000,500,1119.13,0,470010,FEMALE,Associate,other-service,reading,husband,44188,-56403,2015-01-31,Vehicle Theft,?,Trivial Damage,Police,S2,Springfield,5,1,YES,1,0,NO,4350,469,479,3376,Mercedes,E400,2002,0
599855,34,117,2012-10-17,A,100/300,1000,974.07,0,452106,FEMALE,MD,armed-forces,bungie-jumping,wife,51902,-34243,2014-12-23,Parked Car,?,Minor Damage,None,S2,Springfield,5,1,NO,1,1,NO,7061,1116,1116,5090,Toyota,Highlander,2010,0
115976,36,135,2000-06-30,A,500/1000,2000,951.84,0,417163,FEMALE,JD,transport-moving,cross-fit,own-child,0,-65459,2015-02-28,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S1,Riverwood,2,4,YES,0,2,YES,74183,15040,15055,42369,Honda,Accord,1998,0
344107,49,356,1996-10-21,A,500/1000,500,1526.69,9000000,452721,FEMALE,MD,priv-house-serv,board-games,unmarried,0,-11833,2015-01-02,Single Vehicle Collision,Side Collision,Total Loss,Other,S5,Hillsdale,15,1,YES,0,2,?,101695,8983,17726,75572,Jeep,Wrangler,1997,0
166396,48,277,2013-01-18,B,100/300,2000,1069.89,0,456043,FEMALE,College,sales,dancing,wife,43979,0,2015-02-27,Single Vehicle Collision,Side Collision,Minor Damage,Police,S6,Springfield,9,1,NO,1,2,YES,32073,3831,3638,25232,Nissan,Pathfinder,2012,0
187045,29,60,1995-03-13,C,250/500,1000,1169.91,0,603381,MALE,JD,handlers-cleaners,polo,unmarried,0,-65934,2014-12-25,Parked Car,?,Trivial Damage,None,S4,Hillsdale,10,1,YES,2,1,YES,6195,575,614,4932,Nissan,Pathfinder,2010,0
899226,47,366,1990-03-11,A,500/1000,2000,1285.16,4000000,448644,MALE,College,other-service,kayaking,husband,0,0,2015-01-28,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S3,Arlington,19,3,NO,2,1,NO,61355,6091,6468,48531,Audi,A3,2003,1
637477,44,235,2003-07-22,B,500/1000,2000,1327.04,6000000,598346,FEMALE,College,priv-house-serv,chess,other-relative,0,-59752,2015-01-21,Multi-vehicle Collision,Front Collision,Minor Damage,Other,S2,Springfield,15,3,NO,1,2,YES,66766,6696,13540,48843,Suburu,Forrestor,1999,1
342419,27,21,1994-06-23,C,250/500,2000,1267.1,6000000,450537,MALE,MD,exec-managerial,yachting,other-relative,0,-58897,2015-02-02,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Springfield,14,1,?,2,3,?,67826,7264,13975,51492,Accura,MDX,2012,1
681229,31,130,1997-12-15,A,250/500,2000,1141.15,0,442072,MALE,PhD,other-service,reading,wife,41462,-33303,2015-01-30,Vehicle Theft,?,Minor Damage,Police,S2,Riverwood,21,1,YES,1,1,YES,5588,1155,558,3774,Suburu,Legacy,2005,0
473054,33,187,2005-07-29,B,500/1000,1000,1291.3,0,439926,MALE,MD,machine-op-inspct,yachting,wife,0,-58087,2015-02-14,Vehicle Theft,?,Minor Damage,None,S7,Springfield,17,1,?,1,3,NO,4926,991,503,3652,Chevrolet,Malibu,2000,0
204355,26,64,2003-03-09,B,100/300,1000,1006.24,0,426269,FEMALE,Masters,protective-serv,camping,unmarried,0,0,2015-01-28,Single Vehicle Collision,Rear Collision,Total Loss,Police,S1,Northbrook,3,1,?,1,1,YES,61343,5797,6074,49701,Suburu,Forrestor,2004,1
723957,46,312,2013-08-20,A,100/300,1000,964.95,6000000,451896,FEMALE,Associate,craft-repair,movies,own-child,47528,-43180,2015-01-29,Parked Car,?,Minor Damage,None,S1,Springfield,7,1,?,1,1,YES,5411,876,896,3769,Suburu,Impreza,2002,0
577076,24,42,2003-08-04,A,100/300,1000,1003.13,0,460348,MALE,Masters,priv-house-serv,sleeping,wife,37134,0,2015-02-04,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S5,Hillsdale,13,3,NO,1,3,NO,47424,9811,4996,33028,Dodge,RAM,1995,0
496903,40,217,1992-03-04,B,500/1000,2000,1345.25,0,630920,FEMALE,Masters,other-service,skydiving,other-relative,50947,-20334,2015-01-13,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S1,Columbus,16,3,NO,0,2,?,63426,10711,10419,43669,Ford,Fusion,1997,0
231082,34,182,2013-02-05,B,100/300,2000,1049.3,0,455422,FEMALE,JD,tech-support,bungie-jumping,unmarried,0,-55218,2015-03-10,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,S5,Riverwood,22,3,?,1,1,NO,17388,2160,2218,12906,Audi,A3,2009,0
557261,25,70,2005-06-12,A,500/1000,1000,1161.05,5000000,639100,MALE,College,machine-op-inspct,hiking,own-child,60928,0,2015-01-27,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S1,Riverwood,0,3,?,1,2,YES,52526,5541,6062,42475,Nissan,Maxima,2012,0
656695,46,273,2005-03-15,C,250/500,2000,1146.01,10000000,578875,FEMALE,JD,transport-moving,sleeping,other-relative,0,-68478,2015-01-19,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,S7,Arlington,16,4,YES,1,2,YES,64303,5925,5930,50672,Dodge,Neon,2001,0
352197,43,289,2008-08-09,A,100/300,2000,1466.07,0,453941,FEMALE,Associate,craft-repair,movies,wife,24825,0,2015-03-06,Single Vehicle Collision,Rear Collision,Minor Damage,Other,S2,Columbus,13,1,YES,1,3,NO,69766,12390,13081,45248,BMW,3 Series,2000,0
416882,48,356,2008-06-01,B,100/300,1000,929.11,0,425349,FEMALE,Masters,sales,paintball,not-in-family,0,-39280,2015-01-11,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S1,Northbend,18,3,?,2,2,YES,74872,17417,11982,44961,BMW,X6,2006,1
925644,47,333,2001-10-18,A,500/1000,500,1470.37,0,469745,FEMALE,Masters,transport-moving,bungie-jumping,wife,0,0,2015-01-29,Single Vehicle Collision,Rear Collision,Total Loss,Police,S1,Riverwood,19,1,?,0,2,YES,74511,9126,9305,54437,Mercedes,ML350,2005,0
447027,33,147,1990-04-23,C,100/300,1000,1175.61,0,627686,FEMALE,JD,priv-house-serv,sleeping,other-relative,0,0,2014-12-15,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,S5,Northbend,18,1,YES,2,0,NO,53399,9633,4697,39216,Suburu,Legacy,2012,0
200142,26,96,2010-01-22,A,100/300,1000,797.09,0,457169,MALE,JD,farming-fishing,video-games,husband,0,-31198,2015-01-08,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,S2,Springfield,22,1,?,1,0,?,46990,9878,10241,24747,Jeep,Wrangler,2006,0
516587,60,456,2009-03-24,C,100/300,1000,1667.14,0,460430,FEMALE,High School,protective-serv,hiking,wife,30709,0,2015-03-05,Single Vehicle Collision,Front Collision,Total Loss,Police,S4,Hillsdale,23,1,?,2,2,YES,75246,13656,14001,44501,Jeep,Grand Cherokee,1995,0
493163,43,217,2014-06-05,C,100/300,1000,1135.81,0,478069,FEMALE,College,tech-support,chess,husband,0,0,2015-02-07,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Northbend,18,1,NO,2,2,?,68745,7006,13652,49092,Volkswagen,Jetta,1996,0
476221,49,288,1997-05-17,C,500/1000,2000,773.02,0,587321,MALE,Masters,prof-specialty,movies,not-in-family,0,-44200,2015-01-28,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S1,Hillsdale,16,2,?,2,3,NO,61000,5323,11368,42281,Audi,A3,2013,1
975084,55,452,1995-03-20,A,100/300,500,1183.71,0,453982,MALE,Masters,adm-clerical,skydiving,own-child,66928,-83782,2015-02-27,Single Vehicle Collision,Front Collision,Minor Damage,Police,S2,Hillsdale,20,1,?,0,2,NO,79013,6792,13390,56686,Suburu,Forrestor,2000,0
260255,46,251,2005-07-02,B,250/500,1000,1256.68,0,463503,FEMALE,PhD,prof-specialty,kayaking,other-relative,0,-46362,2015-02-07,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S2,Columbus,16,1,YES,0,1,?,63466,11766,11869,38157,Volkswagen,Jetta,2003,0
831816,28,135,2010-05-27,A,100/300,500,1206.84,0,579076,FEMALE,JD,transport-moving,video-games,other-relative,60125,-69174,2015-03-03,Vehicle Theft,?,Minor Damage,Police,S1,Columbus,9,1,?,2,0,?,6429,1189,623,4157,Honda,Accord,1999,0
449712,31,155,1992-04-11,B,250/500,500,1441.01,0,466633,MALE,Masters,prof-specialty,bungie-jumping,unmarried,0,0,2015-02-02,Single Vehicle Collision,Front Collision,Major Damage,Other,S1,Northbrook,15,1,YES,1,3,YES,70955,7020,13987,53994,Dodge,RAM,2008,1
905009,42,258,2004-01-16,A,500/1000,2000,844.29,6000000,425691,FEMALE,PhD,priv-house-serv,chess,not-in-family,68157,0,2015-02-08,Parked Car,?,Trivial Damage,Police,S5,Hillsdale,7,1,?,2,2,NO,6374,630,1248,4556,Mercedes,ML350,2005,1
273997,47,286,2014-08-15,B,500/1000,1000,1205.12,0,473987,MALE,Masters,protective-serv,camping,wife,0,-73113,2015-02-11,Multi-vehicle Collision,Front Collision,Major Damage,Other,S1,Springfield,18,3,?,0,2,?,56279,7192,0,47224,Toyota,Corolla,2002,1
216498,30,159,2009-12-04,C,500/1000,500,1515.17,0,644666,FEMALE,JD,craft-repair,polo,wife,58014,0,2015-02-14,Single Vehicle Collision,Side Collision,Major Damage,Fire,S4,Northbrook,9,1,YES,1,1,?,86535,7936,7759,72324,Toyota,Highlander,2000,1
737373,30,80,1991-04-25,A,250/500,1000,1399.26,0,425330,FEMALE,Masters,armed-forces,kayaking,unmarried,75213,0,2015-02-01,Multi-vehicle Collision,Side Collision,Minor Damage,Other,S1,Hillsdale,1,3,?,2,1,?,53440,5833,12049,34894,Nissan,Maxima,1997,0
551808,55,365,2013-05-01,A,250/500,2000,1603.84,0,463857,MALE,College,handlers-cleaners,camping,husband,53959,0,2015-01-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S4,Arlington,6,3,?,2,0,YES,82996,17622,8726,61322,Toyota,Highlander,2003,0
165876,31,98,1990-02-26,C,100/300,500,646.38,0,462680,MALE,Masters,machine-op-inspct,bungie-jumping,wife,0,-27693,2014-12-31,Single Vehicle Collision,Front Collision,Minor Damage,Other,S5,Riverwood,3,1,?,2,0,?,64208,7098,7020,47696,Ford,Escape,1997,0
760564,43,272,2000-03-19,B,500/1000,500,922.5,0,444831,FEMALE,High School,machine-op-inspct,reading,wife,44366,-61891,2014-12-07,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S2,Columbus,11,3,?,0,2,?,71864,14054,7054,49237,Ford,Escape,2010,0
269761,42,281,1991-05-23,A,500/1000,2000,1558.48,0,486320,FEMALE,Associate,farming-fishing,reading,own-child,32733,-11034,2015-02-26,Single Vehicle Collision,Side Collision,Major Damage,Other,S1,Springfield,19,1,?,1,1,?,73262,6737,12519,52145,Saab,92x,2010,0
835470,40,206,2004-10-28,B,500/1000,500,1441.86,4000000,454742,MALE,Masters,tech-support,polo,not-in-family,0,-58698,2015-02-08,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S5,Northbend,13,3,?,2,0,NO,62464,13427,6374,42694,BMW,X6,1996,1
491039,25,80,2001-06-04,B,100/300,1000,1408.8,0,426323,MALE,Masters,handlers-cleaners,camping,other-relative,62920,0,2014-12-24,Single Vehicle Collision,Front Collision,Minor Damage,Other,S2,Arlington,12,1,?,0,0,NO,94016,9103,8714,71669,BMW,3 Series,1995,0
933303,61,454,2012-09-18,C,250/500,500,997.15,0,592419,MALE,Masters,other-service,skydiving,not-in-family,0,0,2015-02-07,Single Vehicle Collision,Front Collision,Major Damage,Fire,S1,Northbrook,13,1,NO,2,3,NO,72034,13683,6770,50821,Mercedes,ML350,2002,0
443062,56,407,2012-04-15,B,250/500,500,1299.77,0,444175,MALE,MD,exec-managerial,exercise,not-in-family,0,-48353,2015-01-19,Single Vehicle Collision,Front Collision,Major Damage,Police,S1,Arlington,11,1,?,0,0,?,64088,5855,5664,49835,Mercedes,ML350,1997,1
569190,40,259,1990-09-30,A,100/300,2000,1132.49,0,475524,FEMALE,MD,adm-clerical,golf,not-in-family,0,-73193,2015-02-06,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,S2,Arlington,4,3,YES,2,1,YES,59955,5995,5612,44035,Honda,CRV,2014,0
235212,38,152,2009-09-21,B,100/300,500,1302.32,0,475475,MALE,High School,armed-forces,board-games,own-child,25519,0,2015-01-26,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S3,Northbend,23,3,?,0,3,?,54316,10521,5398,38330,Saab,92x,1998,1
200053,42,319,1993-04-10,B,250/500,1000,1007.28,6000000,449286,FEMALE,Masters,sales,reading,other-relative,0,-58049,2015-02-23,Multi-vehicle Collision,Front Collision,Total Loss,Other,S1,Springfield,12,3,?,1,0,YES,27585,4757,4626,17809,Volkswagen,Jetta,2006,0
894779,49,307,2009-09-02,B,100/300,2000,1387.0,0,449810,FEMALE,High School,farming-fishing,bungie-jumping,own-child,0,-42689,2015-01-19,Multi-vehicle Collision,Front Collision,Total Loss,Fire,S1,Hillsdale,21,3,YES,0,2,?,67082,12087,6249,46367,Volkswagen,Jetta,2003,0
228869,25,30,2014-10-12,B,250/500,2000,1346.06,0,487277,MALE,Masters,farming-fishing,skydiving,own-child,0,-73994,2014-12-26,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,S2,Hillsdale,4,4,YES,1,2,YES,65733,6892,7058,50015,Nissan,Pathfinder,2013,1
902113,43,214,2002-06-04,C,100/300,1000,1147.71,0,458624,FEMALE,High School,transport-moving,polo,other-relative,49709,0,2014-12-27,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,S4,Northbrook,1,1,?,2,2,YES,69726,6156,5999,56503,Toyota,Highlander,2006,0
876532,41,271,1992-03-15,B,500/1000,2000,1498.7,0,452277,FEMALE,PhD,handlers-cleaners,kayaking,own-child,0,-59524,2015-01-14,Multi-vehicle Collision,Side Collision,Total Loss,Other,S1,Northbend,3,3,NO,0,2,YES,58657,6517,6194,42427,Ford,Fusion,2012,0
509467,28,108,2006-10-26,A,100/300,2000,1032.46,6000000,446283,FEMALE,High School,adm-clerical,movies,husband,0,0,2015-03-01,Multi-vehicle Collision,Side Collision,Minor Damage,Police,S1,Riverwood,17,3,NO,1,3,YES,95360,16410,15831,59177,Jeep,Wrangler,1995,0
984938,44,271,1998-11-12,A,250/500,500,929.7,0,493389,FEMALE,College,exec-managerial,cross-fit,unmarried,0,0,2014-12-28,Vehicle Theft,?,Trivial Damage,None,S5,Springfield,3,1,NO,2,3,NO,3183,301,561,2266,Ford,Escape,1995,0
444967,33,126,2001-04-15,C,250/500,1000,1072.84,0,464053,FEMALE,Associate,adm-clerical,bungie-jumping,husband,0,-48848,2014-12-25,Vehicle Theft,?,Trivial Damage,Police,S4,Columbus,16,1,?,2,0,?,7840,1311,701,5674,Accura,MDX,2012,0
880094,42,240,1999-02-20,B,250/500,1000,1592.17,0,465470,MALE,JD,machine-op-inspct,hiking,wife,32920,-32140,2015-02-25,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S6,Columbus,9,3,?,2,2,?,53866,12218,5961,37118,Toyota,Camry,2006,1
161094,35,182,2009-01-21,A,250/500,2000,1645.9,0,625894,FEMALE,JD,priv-house-serv,exercise,unmarried,0,0,2015-01-31,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,S1,Hillsdale,22,1,YES,1,2,YES,57990,11542,5815,40437,Jeep,Grand Cherokee,2009,0
730599,38,219,2008-07-05,C,100/300,2000,1108.17,0,420837,MALE,MD,machine-op-inspct,hiking,not-in-family,0,-61662,2015-02-07,Single Vehicle Collision,Front Collision,Total Loss,Police,S1,Hillsdale,20,1,?,2,2,YES,57637,6995,7049,45675,Accura,TL,2001,0
213758,38,174,1994-05-28,B,500/1000,1000,1446.56,0,471467,FEMALE,Masters,machine-op-inspct,exercise,own-child,0,-43153,2015-02-09,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S1,Northbend,23,3,YES,1,3,NO,42203,3950,7431,31691,Chevrolet,Malibu,2015,1
200610,36,155,2004-01-17,B,100/300,2000,1108.9,0,451746,MALE,PhD,priv-house-serv,exercise,not-in-family,62788,0,2014-12-14,Multi-vehicle Collision,Front Collision,Total Loss,Police,S3,Springfield,0,3,YES,2,2,YES,59088,5065,14772,41045,Volkswagen,Jetta,2003,0
1029232,37,234,1991-12-17,A,250/500,500,937.38,0,486827,FEMALE,High School,sales,chess,wife,0,0,2015-02-28,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S2,Hillsdale,14,1,YES,2,0,?,71474,0,7799,65178,Mercedes,C300,1997,1
208476,37,197,1991-10-15,B,250/500,1000,1329.93,0,476667,FEMALE,High School,tech-support,movies,other-relative,0,-50816,2015-02-16,Single Vehicle Collision,Front Collision,Major Damage,Police,S3,Columbus,6,1,?,0,2,NO,43062,7684,4128,32384,BMW,X6,2007,1
362897,41,251,2013-01-03,B,500/1000,2000,1225.66,4000000,634194,MALE,High School,priv-house-serv,board-games,other-relative,0,0,2015-01-24,Single Vehicle Collision,Side Collision,Minor Damage,Fire,S2,Hillsdale,22,1,NO,2,0,?,68468,13541,13194,43492,Volkswagen,Passat,2000,0
336380,32,26,2014-08-01,A,100/300,500,1039.63,0,478949,FEMALE,PhD,adm-clerical,yachting,other-relative,38089,0,2015-01-12,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,S2,Arlington,11,1,NO,1,0,?,60454,12423,6303,42275,Dodge,Neon,2013,0
725896,36,191,2005-12-12,B,100/300,2000,1270.98,0,582358,FEMALE,Masters,craft-repair,sleeping,not-in-family,0,0,2015-02-28,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S4,Hillsdale,19,3,NO,2,0,NO,54743,10199,5248,40919,Volkswagen,Jetta,2007,0
457614,37,39,2001-03-06,C,500/1000,1000,1185.83,4000000,609326,FEMALE,College,sales,hiking,own-child,0,-34598,2015-01-18,Parked Car,?,Minor Damage,Police,S4,Northbrook,8,1,NO,0,2,?,8418,1403,1476,5804,BMW,3 Series,2013,0
616398,32,121,2007-12-07,C,100/300,2000,1056.65,0,438769,FEMALE,Masters,transport-moving,camping,wife,55154,0,2015-03-23,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S2,Northbend,2,3,NO,0,1,YES,56132,10832,5251,40568,Chevrolet,Tahoe,2007,0
454912,31,96,1996-11-25,C,500/1000,2000,1339.0,0,459687,MALE,Masters,machine-op-inspct,golf,not-in-family,69088,-46218,2015-02-10,Multi-vehicle Collision,Side Collision,Total Loss,Police,S2,Springfield,21,3,YES,0,3,YES,81247,14742,15361,53607,Toyota,Camry,2003,0
334872,31,107,1995-04-27,C,250/500,1000,1151.52,0,450352,MALE,Associate,other-service,bungie-jumping,husband,0,0,2015-01-22,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S4,Northbend,19,1,?,2,3,NO,55586,14379,9558,33810,Saab,93,2015,1
1017843,29,78,2014-12-24,B,500/1000,1000,1728.38,0,450542,FEMALE,College,farming-fishing,golf,wife,0,-19530,2015-01-13,Single Vehicle Collision,Rear Collision,Major Damage,Police,S2,Northbend,3,1,?,0,1,?,32576,3641,3653,27055,Dodge,Neon,2011,0
547288,62,452,2011-11-27,B,500/1000,2000,1365.06,5000000,460265,MALE,Associate,handlers-cleaners,base-jumping,wife,0,0,2015-02-28,Single Vehicle Collision,Rear Collision,Major Damage,Other,S1,Arlington,2,1,?,0,1,YES,47496,5277,5026,35151,Audi,A5,1998,0
584879,34,162,1998-11-21,C,250/500,500,1600.09,0,599269,MALE,High School,exec-managerial,yachting,unmarried,49736,-60307,2015-02-06,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,S1,Springfield,0,3,NO,2,3,?,80382,13390,6878,58347,Dodge,Neon,2004,0
634700,53,340,2001-12-25,B,500/1000,1000,1101.45,0,587341,FEMALE,Associate,prof-specialty,bungie-jumping,not-in-family,0,0,2015-03-03,Single Vehicle Collision,Front Collision,Major Damage,Other,S1,Arlington,2,1,?,0,2,NO,45486,13600,4485,30037,Toyota,Corolla,2005,1
510302,32,92,1996-11-25,C,250/500,1000,967.17,0,633840,FEMALE,High School,craft-repair,golf,unmarried,26661,0,2015-02-18,Single Vehicle Collision,Front Collision,Total Loss,Other,S1,Columbus,11,1,?,2,3,YES,86704,15380,16149,55337,Dodge,Neon,1999,0
150138,31,148,1990-09-26,A,100/300,1000,1524.7,5000000,590457,FEMALE,College,armed-forces,camping,own-child,0,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S4,Riverwood,0,3,NO,1,3,?,52170,5721,5627,39721,Toyota,Highlander,2010,0
